split,method,metric,mean,ci95,seeds,episodes_per_seed
hard_aggregate,strong_tactile_then_policy,abstain_rate,0.00000,0.00000,10,384
hard_aggregate,strong_tactile_then_policy,tail_param_error,0.29708,0.00517,10,384
hard_aggregate,risk_aware_touch_policy,action_success,0.63177,0.01509,10,384
hard_aggregate,risk_aware_touch_policy,damage,0.16484,0.01535,10,384
hard_aggregate,risk_aware_touch_policy,slip_or_drop,0.16667,0.01146,10,384
hard_aggregate,risk_aware_touch_policy,param_error,0.21812,0.00305,10,384
hard_aggregate,risk_aware_touch_policy,probe_count,1.95833,0.00340,10,384
hard_aggregate,risk_aware_touch_policy,probe_cost,0.22336,0.00109,10,384
hard_aggregate,risk_aware_touch_policy,fact_accuracy,0.87457,0.00514,10,384
hard_aggregate,risk_aware_touch_policy,debt_calibration_error,0.37117,0.00587,10,384
hard_aggregate,risk_aware_touch_policy,false_safe_confidence,0.04662,0.00732,10,384
hard_aggregate,risk_aware_touch_policy,abstain_rate,0.00000,0.00000,10,384
hard_aggregate,risk_aware_touch_policy,tail_param_error,0.34996,0.00556,10,384
hard_aggregate,budgeted_information_gain,action_success,0.56510,0.01733,10,384
hard_aggregate,budgeted_information_gain,damage,0.29557,0.01442,10,384
hard_aggregate,budgeted_information_gain,slip_or_drop,0.11927,0.01207,10,384
hard_aggregate,budgeted_information_gain,param_error,0.21063,0.00302,10,384
hard_aggregate,budgeted_information_gain,probe_count,2.37500,0.00000,10,384
hard_aggregate,budgeted_information_gain,probe_cost,0.27272,0.00075,10,384
hard_aggregate,budgeted_information_gain,fact_accuracy,0.88142,0.00499,10,384
hard_aggregate,budgeted_information_gain,debt_calibration_error,0.37939,0.00632,10,384
hard_aggregate,budgeted_information_gain,false_safe_confidence,0.04948,0.00522,10,384
hard_aggregate,budgeted_information_gain,abstain_rate,0.00000,0.00000,10,384
hard_aggregate,budgeted_information_gain,tail_param_error,0.34239,0.00767,10,384
hard_aggregate,calibrated_debt_threshold,action_success,0.60938,0.01546,10,384
hard_aggregate,calibrated_debt_threshold,damage,0.15964,0.01678,10,384
hard_aggregate,calibrated_debt_threshold,slip_or_drop,0.15313,0.01176,10,384
hard_aggregate,calibrated_debt_threshold,param_error,0.24630,0.00491,10,384
hard_aggregate,calibrated_debt_threshold,probe_count,1.91901,0.00720,10,384
hard_aggregate,calibrated_debt_threshold,probe_cost,0.21534,0.00148,10,384
hard_aggregate,calibrated_debt_threshold,fact_accuracy,0.88316,0.00593,10,384
hard_aggregate,calibrated_debt_threshold,debt_calibration_error,0.39243,0.00698,10,384
hard_aggregate,calibrated_debt_threshold,false_safe_confidence,0.04036,0.00591,10,384
hard_aggregate,calibrated_debt_threshold,abstain_rate,0.05625,0.00575,10,384
hard_aggregate,calibrated_debt_threshold,tail_param_error,0.39165,0.01390,10,384
hard_aggregate,counterfactual_material_filter,action_success,0.59844,0.01435,10,384
hard_aggregate,counterfactual_material_filter,damage,0.22031,0.01487,10,384
hard_aggregate,counterfactual_material_filter,slip_or_drop,0.15885,0.01171,10,384
hard_aggregate,counterfactual_material_filter,param_error,0.21106,0.00309,10,384
hard_aggregate,counterfactual_material_filter,probe_count,2.05547,0.00757,10,384
hard_aggregate,counterfactual_material_filter,probe_cost,0.23960,0.00115,10,384
hard_aggregate,counterfactual_material_filter,fact_accuracy,0.88785,0.00499,10,384
hard_aggregate,counterfactual_material_filter,debt_calibration_error,0.38017,0.00611,10,384
hard_aggregate,counterfactual_material_filter,false_safe_confidence,0.04636,0.00401,10,384
hard_aggregate,counterfactual_material_filter,abstain_rate,0.00000,0.00000,10,384
hard_aggregate,counterfactual_material_filter,tail_param_error,0.33642,0.00543,10,384
hard_aggregate,grounding_debt_planner_v5,action_success,0.64141,0.00966,10,384
hard_aggregate,grounding_debt_planner_v5,damage,0.16562,0.00987,10,384
hard_aggregate,grounding_debt_planner_v5,slip_or_drop,0.16172,0.01207,10,384
hard_aggregate,grounding_debt_planner_v5,param_error,0.21374,0.00298,10,384
hard_aggregate,grounding_debt_planner_v5,probe_count,2.29766,0.00554,10,384
hard_aggregate,grounding_debt_planner_v5,probe_cost,0.25647,0.00090,10,384
hard_aggregate,grounding_debt_planner_v5,fact_accuracy,0.88203,0.00448,10,384
hard_aggregate,grounding_debt_planner_v5,debt_calibration_error,0.38856,0.00731,10,384
hard_aggregate,grounding_debt_planner_v5,false_safe_confidence,0.03255,0.00523,10,384
hard_aggregate,grounding_debt_planner_v5,abstain_rate,0.00000,0.00000,10,384
hard_aggregate,grounding_debt_planner_v5,tail_param_error,0.34162,0.00590,10,384
hard_aggregate,oracle_tactile_upper_bound,action_success,1.00000,0.00000,10,384
hard_aggregate,oracle_tactile_upper_bound,damage,0.00000,0.00000,10,384
hard_aggregate,oracle_tactile_upper_bound,slip_or_drop,0.00000,0.00000,10,384
hard_aggregate,oracle_tactile_upper_bound,param_error,0.01286,0.00008,10,384
hard_aggregate,oracle_tactile_upper_bound,probe_count,0.00000,0.00000,10,384
hard_aggregate,oracle_tactile_upper_bound,probe_cost,0.00000,0.00000,10,384
hard_aggregate,oracle_tactile_upper_bound,fact_accuracy,1.00000,0.00000,10,384
hard_aggregate,oracle_tactile_upper_bound,debt_calibration_error,0.04000,0.00000,10,384
hard_aggregate,oracle_tactile_upper_bound,false_safe_confidence,0.00000,0.00000,10,384
hard_aggregate,oracle_tactile_upper_bound,abstain_rate,0.00000,0.00000,10,384
hard_aggregate,oracle_tactile_upper_bound,tail_param_error,0.01735,0.00022,10,384
